gid	tid	ttype	chrom	start	end	srd	size.rna	size.exon	size.cds	note1	note2
Zm00004b025076	Zm00004b025076_T001	mRNA	chr08	22401045	22403366	-	2322	2031	1407		
Zm00004b025077	Zm00004b025077_T001	mRNA	chr08	22478258	22478617	-	360	360	360		
Zm00004b025078	Zm00004b025078_T001	mRNA	chr08	22488560	22495688	+	7129	3093	2391		
Zm00004b025079	Zm00004b025079_T001	mRNA	chr08	22496892	22503902	-	7011	2800	1920		
Zm00004b025080	Zm00004b025080_T001	mRNA	chr08	22508335	22508649	+	315	315	315		
Zm00004b025081	Zm00004b025081_T001	mRNA	chr08	22518815	22520989	+	2175	2175	2175		
Zm00004b025082	Zm00004b025082_T001	mRNA	chr08	22540752	22541594	-	843	843	843		
Zm00004b025083	Zm00004b025083_T001	mRNA	chr08	22656175	22660540	+	4366	2290	657		
Zm00004b025084	Zm00004b025084_T001	mRNA	chr08	22659197	22662128	-	2932	1517	417		
Zm00004b025085	Zm00004b025085_T001	mRNA	chr08	22690336	22694026	-	3691	1680	1473		
Zm00004b025086	Zm00004b025086_T001	mRNA	chr08	22757525	22758810	+	1286	1040	681		
Zm00004b025087	Zm00004b025087_T001	mRNA	chr08	22849590	22852462	-	2873	2338	468		
Zm00004b025088	Zm00004b025088_T001	mRNA	chr08	22927221	22927757	+	537	537	537		
Zm00004b025089	Zm00004b025089_T001	mRNA	chr08	22937438	22945918	+	8481	4017	852		
Zm00004b025090	Zm00004b025090_T001	mRNA	chr08	22943382	22946936	-	3555	1630	849		
Zm00004b025091	Zm00004b025091_T001	mRNA	chr08	23010776	23011174	+	399	399	399		
Zm00004b025092	Zm00004b025092_T001	mRNA	chr08	23012497	23016067	-	3571	1725	1725		
Zm00004b025093	Zm00004b025093_T001	mRNA	chr08	23181125	23195872	-	14748	2613	1794		
Zm00004b025094	Zm00004b025094_T001	mRNA	chr08	23326031	23327214	-	1184	852	852		
Zm00004b025095	Zm00004b025095_T001	mRNA	chr08	23363948	23368357	+	4410	3009	2466		
Zm00004b025096	Zm00004b025096_T001	mRNA	chr08	23370067	23370816	-	750	750	750		
Zm00004b025097	Zm00004b025097_T001	mRNA	chr08	23376206	23377727	-	1522	249	249		
Zm00004b025098	Zm00004b025098_T001	mRNA	chr08	23412297	23413792	+	1496	570	570		
Zm00004b025099	Zm00004b025099_T001	mRNA	chr08	23416022	23416279	-	258	258	258		
Zm00004b025100	Zm00004b025100_T001	mRNA	chr08	23446017	23452456	-	6440	3323	2313		
Zm00004b025101	Zm00004b025101_T001	mRNA	chr08	23457841	23463424	+	5584	897	897		
Zm00004b025102	Zm00004b025102_T001	mRNA	chr08	23468202	23475314	-	7113	989	783		
Zm00004b025103	Zm00004b025103_T001	mRNA	chr08	23475160	23479200	+	4041	1631	969		
Zm00004b025104	Zm00004b025104_T001	mRNA	chr08	23482545	23483303	-	759	759	759		
Zm00004b025105	Zm00004b025105_T001	mRNA	chr08	23686585	23696003	+	9419	5192	2094		
Zm00004b025106	Zm00004b025106_T001	mRNA	chr08	23693222	23698002	-	4781	3113	1686		
Zm00004b025107	Zm00004b025107_T001	mRNA	chr08	23819294	23821519	-	2226	846	846		
Zm00004b025108	Zm00004b025108_T001	mRNA	chr08	23853662	23862380	-	8719	1708	1347		
Zm00004b025109	Zm00004b025109_T001	mRNA	chr08	23867099	23867737	-	639	639	639		
Zm00004b025110	Zm00004b025110_T001	mRNA	chr08	23882295	23948559	+	66265	768	768		
Zm00004b025111	Zm00004b025111_T001	mRNA	chr08	23950768	23954144	+	3377	786	786		
Zm00004b025112	Zm00004b025112_T001	mRNA	chr08	23970278	23971754	+	1477	597	597		
Zm00004b025113	Zm00004b025113_T001	mRNA	chr08	24046122	24046391	-	270	270	270		
Zm00004b025114	Zm00004b025114_T001	mRNA	chr08	24085426	24085854	-	429	429	429		
Zm00004b025115	Zm00004b025115_T001	mRNA	chr08	24129962	24139835	-	9874	1053	849		
Zm00004b025116	Zm00004b025116_T001	mRNA	chr08	24261778	24263293	+	1516	1417	993		
Zm00004b025117	Zm00004b025117_T001	mRNA	chr08	24273171	24273842	-	672	519	519		
Zm00004b025118	Zm00004b025118_T001	mRNA	chr08	24333892	24339851	+	5960	1457	741		
Zm00004b025119	Zm00004b025119_T001	mRNA	chr08	24345944	24351348	-	5405	2284	1545		
Zm00004b025120	Zm00004b025120_T001	mRNA	chr08	24415584	24418247	-	2664	2664	2664		
Zm00004b025121	Zm00004b025121_T001	mRNA	chr08	24419653	24420381	+	729	729	729		
Zm00004b025122	Zm00004b025122_T001	mRNA	chr08	24420462	24425673	-	5212	2243	1182		
Zm00004b025123	Zm00004b025123_T001	mRNA	chr08	24428986	24431488	-	2503	627	627		
Zm00004b025124	Zm00004b025124_T001	mRNA	chr08	24576494	24578084	+	1591	1360	1029		
Zm00004b025125	Zm00004b025125_T001	mRNA	chr08	24623066	24624610	+	1545	1545	1545		
Zm00004b025126	Zm00004b025126_T001	mRNA	chr08	24625856	24626526	+	671	582	582		
Zm00004b025127	Zm00004b025127_T001	mRNA	chr08	24840936	24841821	+	886	801	207		
Zm00004b025128	Zm00004b025128_T001	mRNA	chr08	24844264	24845643	-	1380	1380	1380		
Zm00004b025129	Zm00004b025129_T001	mRNA	chr08	24846732	24850097	-	3366	1812	1524		
Zm00004b025130	Zm00004b025130_T001	mRNA	chr08	24957118	24958881	-	1764	1764	1764		
Zm00004b025131	Zm00004b025131_T001	mRNA	chr08	24971012	24978715	+	7704	5583	4248		
Zm00004b025132	Zm00004b025132_T001	mRNA	chr08	24980513	24983633	-	3121	1353	861		
Zm00004b025133	Zm00004b025133_T001	mRNA	chr08	24994831	24996843	-	2013	1664	1233		
Zm00004b025134	Zm00004b025134_T001	mRNA	chr08	25046085	25048499	-	2415	1424	1008		
Zm00004b025135	Zm00004b025135_T001	mRNA	chr08	25244028	25244478	-	451	381	381		
Zm00004b025136	Zm00004b025136_T001	mRNA	chr08	25331850	25332275	+	426	426	426		
Zm00004b025137	Zm00004b025137_T001	mRNA	chr08	25342359	25343893	-	1535	1104	1104		
Zm00004b025138	Zm00004b025138_T001	mRNA	chr08	25349683	25398016	+	48334	1391	1200		
Zm00004b025139	Zm00004b025139_T001	mRNA	chr08	25400916	25401473	-	558	558	558		
Zm00004b025140	Zm00004b025140_T001	mRNA	chr08	25403843	25404112	-	270	270	270		
Zm00004b025141	Zm00004b025141_T001	mRNA	chr08	25409179	25428651	-	19473	821	267		
Zm00004b025142	Zm00004b025142_T001	mRNA	chr08	25488779	25490056	-	1278	1278	1278		
Zm00004b025143	Zm00004b025143_T001	mRNA	chr08	25550558	25556522	+	5965	5619	1473		
Zm00004b025144	Zm00004b025144_T001	mRNA	chr08	25557887	25559305	+	1419	1304	237		
Zm00004b025145	Zm00004b025145_T001	mRNA	chr08	25707473	25707892	-	420	420	420		
Zm00004b025146	Zm00004b025146_T001	mRNA	chr08	25777124	25782836	+	5713	2376	1665		
Zm00004b025147	Zm00004b025147_T001	mRNA	chr08	25916335	25917773	+	1439	666	666		
Zm00004b025148	Zm00004b025148_T001	mRNA	chr08	26042611	26046924	+	4314	756	756		
Zm00004b025149	Zm00004b025149_T001	mRNA	chr08	26075133	26078955	+	3823	1809	1572		
Zm00004b025150	Zm00004b025150_T001	mRNA	chr08	26080701	26086253	-	5553	2678	1941		
Zm00004b025151	Zm00004b025151_T001	mRNA	chr08	26088593	26089589	-	997	762	762		
Zm00004b025152	Zm00004b025152_T001	mRNA	chr08	26192604	26193521	+	918	918	918		
Zm00004b025153	Zm00004b025153_T001	mRNA	chr08	26195644	26200887	+	5244	1871	1386		
Zm00004b025154	Zm00004b025154_T001	mRNA	chr08	26201841	26203509	-	1669	1511	972		
Zm00004b025155	Zm00004b025155_T001	mRNA	chr08	26376185	26384511	+	8327	1170	522		
Zm00004b025156	Zm00004b025156_T001	mRNA	chr08	26384745	26391608	-	6864	3037	2283		
Zm00004b025157	Zm00004b025157_T001	mRNA	chr08	26392464	26405634	-	13171	3894	2898		
Zm00004b025158	Zm00004b025158_T001	mRNA	chr08	26614154	26617594	+	3441	976	570		
Zm00004b025159	Zm00004b025159_T001	mRNA	chr08	26620563	26623460	-	2898	1063	342		
Zm00004b025160	Zm00004b025160_T001	mRNA	chr08	26676708	26677294	+	587	300	300		
Zm00004b025161	Zm00004b025161_T001	mRNA	chr08	26680784	26681323	+	540	540	540		
Zm00004b025162	Zm00004b025162_T001	mRNA	chr08	26684339	26684725	+	387	387	387		
Zm00004b025163	Zm00004b025163_T001	mRNA	chr08	26798044	26798282	+	239	165	165		
Zm00004b025164	Zm00004b025164_T001	mRNA	chr08	26815874	26818998	-	3125	2370	1935		
Zm00004b025165	Zm00004b025165_T001	mRNA	chr08	26821510	26823096	+	1587	670	216		
Zm00004b025166	Zm00004b025166_T001	mRNA	chr08	26834632	26844345	-	9714	1974	1089		
Zm00004b025167	Zm00004b025167_T001	mRNA	chr08	26849513	26852205	+	2693	270	270		
Zm00004b025168	Zm00004b025168_T001	mRNA	chr08	26877976	26879264	-	1289	975	291		
Zm00004b025169	Zm00004b025169_T001	mRNA	chr08	26948796	26953877	-	5082	2505	1920		
Zm00004b025170	Zm00004b025170_T001	mRNA	chr08	26996814	26997578	-	765	495	495		
Zm00004b025171	Zm00004b025171_T001	mRNA	chr08	27184341	27201534	+	17194	705	705		
Zm00004b025172	Zm00004b025172_T001	mRNA	chr08	27202735	27204480	-	1746	1746	1746		
Zm00004b025173	Zm00004b025173_T001	mRNA	chr08	27274806	27275069	+	264	264	264		
Zm00004b025174	Zm00004b025174_T001	mRNA	chr08	27372584	27382774	+	10191	1248	825		
Zm00004b025175	Zm00004b025175_T001	mRNA	chr08	27476445	27481938	+	5494	1627	1068		
Zm00004b025176	Zm00004b025176_T001	mRNA	chr08	27523391	27527581	-	4191	2510	2025		
Zm00004b025177	Zm00004b025177_T001	mRNA	chr08	27534129	27536519	+	2391	2391	2391		
Zm00004b025178	Zm00004b025178_T001	mRNA	chr08	27578612	27579595	+	984	984	984		
Zm00004b025179	Zm00004b025179_T001	mRNA	chr08	27583577	27586073	-	2497	1616	744		
Zm00004b025180	Zm00004b025180_T001	mRNA	chr08	27586978	27596551	-	9574	632	534		
Zm00004b025181	Zm00004b025181_T001	mRNA	chr08	27651495	27655524	+	4030	982	399		
Zm00004b025182	Zm00004b025182_T001	mRNA	chr08	27820875	27823205	-	2331	1683	1002		
Zm00004b025183	Zm00004b025183_T001	mRNA	chr08	27825385	27830408	-	5024	2372	1275		
Zm00004b025184	Zm00004b025184_T001	mRNA	chr08	27831219	27834243	-	3025	2148	1062		
Zm00004b025185	Zm00004b025185_T001	mRNA	chr08	27833095	27840012	+	6918	4320	2502		
Zm00004b025186	Zm00004b025186_T001	mRNA	chr08	27840669	27842256	-	1588	1151	873		
Zm00004b025187	Zm00004b025187_T001	mRNA	chr08	27912850	27913902	-	1053	1053	1053		
Zm00004b025188	Zm00004b025188_T001	mRNA	chr08	28132385	28136424	-	4040	1773	1740		
Zm00004b025189	Zm00004b025189_T001	mRNA	chr08	28250811	28251485	+	675	675	675		
Zm00004b025190	Zm00004b025190_T001	mRNA	chr08	28321608	28324292	+	2685	1422	840		
Zm00004b025191	Zm00004b025191_T001	mRNA	chr08	28324802	28331179	-	6378	3216	2472		
Zm00004b025192	Zm00004b025192_T001	mRNA	chr08	28332017	28337030	+	5014	2701	1341		
Zm00004b025193	Zm00004b025193_T001	mRNA	chr08	28342853	28361724	+	18872	1416	1416		
Zm00004b025194	Zm00004b025194_T001	mRNA	chr08	28361998	28363944	+	1947	1854	1608		
Zm00004b025195	Zm00004b025195_T001	mRNA	chr08	28367464	28369329	+	1866	1762	1596		
Zm00004b025196	Zm00004b025196_T001	mRNA	chr08	28419086	28419695	-	610	371	318		
Zm00004b025197	Zm00004b025197_T001	mRNA	chr08	28469805	28471807	+	2003	1900	1605		
Zm00004b025198	Zm00004b025198_T001	mRNA	chr08	28577537	28577803	-	267	267	267		
Zm00004b025199	Zm00004b025199_T001	mRNA	chr08	28770247	28772612	-	2366	610	501		
Zm00004b025200	Zm00004b025200_T001	mRNA	chr08	28815312	28831929	+	16618	2693	2673		
Zm00004b025201	Zm00004b025201_T001	mRNA	chr08	28832988	28833524	-	537	537	537		
Zm00004b025202	Zm00004b025202_T001	mRNA	chr08	28834045	28837398	-	3354	835	678		
Zm00004b025203	Zm00004b025203_T001	mRNA	chr08	28866372	28869486	-	3115	1924	1458		
Zm00004b025204	Zm00004b025204_T001	mRNA	chr08	28869895	28871679	-	1785	1077	1077		
Zm00004b025205	Zm00004b025205_T001	mRNA	chr08	28872998	28876251	+	3254	333	333		
Zm00004b025206	Zm00004b025206_T001	mRNA	chr08	28879988	28882140	+	2153	1173	516		
Zm00004b025207	Zm00004b025207_T001	mRNA	chr08	28999971	29004219	-	4249	2356	1629		
Zm00004b025208	Zm00004b025208_T001	mRNA	chr08	29004222	29014306	+	10085	3129	2124		
Zm00004b025209	Zm00004b025209_T001	mRNA	chr08	29224754	29228337	+	3584	579	579		
Zm00004b025210	Zm00004b025210_T001	mRNA	chr08	29230377	29233742	+	3366	1013	588		
Zm00004b025211	Zm00004b025211_T001	mRNA	chr08	29293399	29295519	-	2121	1949	393		
Zm00004b025212	Zm00004b025212_T001	mRNA	chr08	29330981	29331316	+	336	336	270		
Zm00004b025213	Zm00004b025213_T001	mRNA	chr08	29333317	29334879	-	1563	1563	1563		
Zm00004b025214	Zm00004b025214_T001	mRNA	chr08	29470589	29477053	+	6465	3496	2793		
Zm00004b025215	Zm00004b025215_T001	mRNA	chr08	29535903	29544361	+	8459	5082	2064		
Zm00004b025216	Zm00004b025216_T001	mRNA	chr08	29602491	29603021	-	531	531	531		
Zm00004b025217	Zm00004b025217_T001	mRNA	chr08	29608957	29615701	+	6745	1995	1113		
Zm00004b025218	Zm00004b025218_T001	mRNA	chr08	29801231	29804773	-	3543	2628	2628		
Zm00004b025219	Zm00004b025219_T001	mRNA	chr08	29821495	29828144	-	6650	1129	1008		
Zm00004b025220	Zm00004b025220_T001	mRNA	chr08	29936420	29938213	-	1794	1191	585		
Zm00004b025221	Zm00004b025221_T001	mRNA	chr08	29940259	29945793	-	5535	2594	1785		
Zm00004b025222	Zm00004b025222_T001	mRNA	chr08	29999828	30001663	-	1836	1836	1836		
Zm00004b025223	Zm00004b025223_T001	mRNA	chr08	30004180	30008275	+	4096	2793	2118		
Zm00004b025224	Zm00004b025224_T001	mRNA	chr08	30064871	30069106	+	4236	1793	1539		
Zm00004b025225	Zm00004b025225_T001	mRNA	chr08	30071858	30077736	-	5879	3442	2919		
Zm00004b025226	Zm00004b025226_T001	mRNA	chr08	30159837	30161342	-	1506	936	579		
Zm00004b025227	Zm00004b025227_T001	mRNA	chr08	30170364	30172112	-	1749	1749	1749		
Zm00004b025228	Zm00004b025228_T001	mRNA	chr08	30177448	30179156	-	1709	1645	1053		
Zm00004b025229	Zm00004b025229_T001	mRNA	chr08	30411180	30411536	-	357	357	357		
Zm00004b025230	Zm00004b025230_T001	mRNA	chr08	30411208	30414199	+	2992	1704	441		
Zm00004b025231	Zm00004b025231_T001	mRNA	chr08	30414314	30416642	+	2329	2072	2049		
Zm00004b025232	Zm00004b025232_T001	mRNA	chr08	30515008	30518200	+	3193	2081	1395		
Zm00004b025233	Zm00004b025233_T001	mRNA	chr08	30515940	30522189	-	6250	1991	1218		
Zm00004b025234	Zm00004b025234_T001	mRNA	chr08	30560252	30563979	+	3728	3632	3024		
Zm00004b025235	Zm00004b025235_T001	mRNA	chr08	30669744	30671130	+	1387	1344	1344		
Zm00004b025236	Zm00004b025236_T001	mRNA	chr08	30671438	30672049	-	612	612	612		
Zm00004b025237	Zm00004b025237_T001	mRNA	chr08	30714381	30714782	-	402	402	402		
Zm00004b025238	Zm00004b025238_T001	mRNA	chr08	30787626	30795018	+	7393	4858	4386		
Zm00004b025239	Zm00004b025239_T001	mRNA	chr08	30921812	30925344	-	3533	588	588		
Zm00004b025240	Zm00004b025240_T001	mRNA	chr08	30923185	30925595	+	2411	948	948		
Zm00004b025241	Zm00004b025241_T001	mRNA	chr08	30999552	31003559	-	4008	700	615		
Zm00004b025242	Zm00004b025242_T001	mRNA	chr08	31501739	31502230	+	492	492	492		
Zm00004b025243	Zm00004b025243_T001	mRNA	chr08	31503012	31503278	-	267	267	267		
Zm00004b025244	Zm00004b025244_T001	mRNA	chr08	31996130	31997878	+	1749	1491	1491		
Zm00004b025245	Zm00004b025245_T001	mRNA	chr08	32045326	32045817	+	492	492	492		
Zm00004b025246	Zm00004b025246_T001	mRNA	chr08	32046993	32047616	-	624	624	624		
Zm00004b025247	Zm00004b025247_T001	mRNA	chr08	32495598	32498250	+	2653	1533	1533		
Zm00004b025248	Zm00004b025248_T001	mRNA	chr08	32498996	32499756	-	761	761	294		
Zm00004b025249	Zm00004b025249_T001	mRNA	chr08	32538358	32539200	+	843	843	843		
Zm00004b025250	Zm00004b025250_T001	mRNA	chr08	32561284	32562279	+	996	996	996		
Zm00004b025251	Zm00004b025251_T001	mRNA	chr08	32594647	32599694	+	5048	903	903		
Zm00004b025252	Zm00004b025252_T001	mRNA	chr08	32671041	32672891	+	1851	1821	1821		
Zm00004b025253	Zm00004b025253_T001	mRNA	chr08	32683038	32683280	-	243	243	243		
Zm00004b025254	Zm00004b025254_T001	mRNA	chr08	32748246	32748869	-	624	624	624		
Zm00004b025255	Zm00004b025255_T001	mRNA	chr08	33046710	33046910	-	201	201	201		
Zm00004b025256	Zm00004b025256_T001	mRNA	chr08	33047006	33047314	-	309	309	309		
Zm00004b025257	Zm00004b025257_T001	mRNA	chr08	33189628	33189870	+	243	243	243		
Zm00004b025258	Zm00004b025258_T001	mRNA	chr08	33239330	33242392	-	3063	609	609		
Zm00004b025259	Zm00004b025259_T001	mRNA	chr08	33246358	33250467	-	4110	2487	771		
Zm00004b025260	Zm00004b025260_T001	mRNA	chr08	33429914	33430198	-	285	285	285		
Zm00004b025261	Zm00004b025261_T001	mRNA	chr08	33490356	33490640	-	285	285	285		
Zm00004b025262	Zm00004b025262_T001	mRNA	chr08	33608735	33612263	-	3529	833	708		
Zm00004b025263	Zm00004b025263_T001	mRNA	chr08	33674443	33679950	+	5508	1500	1107		
Zm00004b025264	Zm00004b025264_T001	mRNA	chr08	33736899	33738969	+	2071	1823	1485		
Zm00004b025265	Zm00004b025265_T001	mRNA	chr08	33924199	33927190	+	2992	637	120		
Zm00004b025266	Zm00004b025266_T001	mRNA	chr08	34067474	34070610	+	3137	2932	2508		
Zm00004b025267	Zm00004b025267_T001	mRNA	chr08	34212687	34215277	+	2591	1730	1200		
Zm00004b025268	Zm00004b025268_T001	mRNA	chr08	34265637	34267845	-	2209	656	411		
Zm00004b025269	Zm00004b025269_T001	mRNA	chr08	34270672	34271776	-	1105	567	357		
Zm00004b025270	Zm00004b025270_T001	mRNA	chr08	34297269	34298234	+	966	966	966		
Zm00004b025271	Zm00004b025271_T001	mRNA	chr08	34402626	34402847	+	222	222	222		
Zm00004b025272	Zm00004b025272_T001	mRNA	chr08	34408589	34414570	-	5982	1581	756		
Zm00004b025273	Zm00004b025273_T001	mRNA	chr08	34802908	34806777	-	3870	273	147		
Zm00004b025274	Zm00004b025274_T001	mRNA	chr08	34939746	34943189	+	3444	2690	324		
Zm00004b025275	Zm00004b025275_T001	mRNA	chr08	35138405	35150851	+	12447	3282	2850		
Zm00004b025276	Zm00004b025276_T001	mRNA	chr08	35265345	35269477	-	4133	2384	1917		
Zm00004b025277	Zm00004b025277_T001	mRNA	chr08	35554865	35555128	-	264	264	264		
Zm00004b025278	Zm00004b025278_T001	mRNA	chr08	35599592	35600170	+	579	579	579		
Zm00004b025279	Zm00004b025279_T001	mRNA	chr08	35742498	35743016	+	519	519	519		
Zm00004b025280	Zm00004b025280_T001	mRNA	chr08	35850418	35851886	+	1469	1355	789		
Zm00004b025281	Zm00004b025281_T001	mRNA	chr08	35857199	35857908	-	710	270	270		
Zm00004b025282	Zm00004b025282_T001	mRNA	chr08	35984191	35984850	-	660	660	660		
Zm00004b025283	Zm00004b025283_T001	mRNA	chr08	35997397	36002387	-	4991	1186	1143		
Zm00004b025284	Zm00004b025284_T001	mRNA	chr08	36179542	36181462	+	1921	525	525		
Zm00004b025285	Zm00004b025285_T001	mRNA	chr08	36405138	36407154	+	2017	1691	1563		
Zm00004b025286	Zm00004b025286_T001	mRNA	chr08	36572770	36573210	-	441	441	441		
Zm00004b025287	Zm00004b025287_T001	mRNA	chr08	36618403	36618947	+	545	342	342		
Zm00004b025288	Zm00004b025288_T001	mRNA	chr08	36636502	36637118	+	617	507	381		
Zm00004b025289	Zm00004b025289_T001	mRNA	chr08	36647394	36651169	-	3776	1122	1122		
Zm00004b025290	Zm00004b025290_T001	mRNA	chr08	36893767	36894507	-	741	741	741		
Zm00004b025291	Zm00004b025291_T001	mRNA	chr08	36997276	36998523	+	1248	1137	693		
Zm00004b025292	Zm00004b025292_T001	mRNA	chr08	37074540	37081609	-	7070	948	948		
Zm00004b025293	Zm00004b025293_T001	mRNA	chr08	37083657	37084412	+	756	756	756		
Zm00004b025294	Zm00004b025294_T001	mRNA	chr08	37264290	37265711	+	1422	1422	1422		
Zm00004b025295	Zm00004b025295_T001	mRNA	chr08	37290471	37291329	-	859	643	201		
Zm00004b025296	Zm00004b025296_T001	mRNA	chr08	37424894	37426393	-	1500	1415	588		
Zm00004b025297	Zm00004b025297_T001	mRNA	chr08	37495840	37498887	-	3048	843	843		
Zm00004b025298	Zm00004b025298_T001	mRNA	chr08	37566024	37568204	-	2181	795	279		
Zm00004b025299	Zm00004b025299_T001	mRNA	chr08	37615477	37624982	-	9506	4418	4098		
Zm00004b025300	Zm00004b025300_T001	mRNA	chr08	37870194	37870619	+	426	426	426		
Zm00004b025301	Zm00004b025301_T001	mRNA	chr08	37879180	37881052	+	1873	990	369		
Zm00004b025302	Zm00004b025302_T001	mRNA	chr08	37881372	37882875	-	1504	1182	498		
Zm00004b025303	Zm00004b025303_T001	mRNA	chr08	37924413	37927088	+	2676	953	729		
Zm00004b025304	Zm00004b025304_T001	mRNA	chr08	38063900	38070622	+	6723	2522	1548		
Zm00004b025305	Zm00004b025305_T001	mRNA	chr08	38152839	38157194	-	4356	2722	1968		
Zm00004b025306	Zm00004b025306_T001	mRNA	chr08	38478543	38482596	-	4054	2478	2478		
Zm00004b025307	Zm00004b025307_T001	mRNA	chr08	38486934	38488454	-	1521	689	354		
Zm00004b025308	Zm00004b025308_T001	mRNA	chr08	38511819	38514604	+	2786	582	582		
Zm00004b025309	Zm00004b025309_T001	mRNA	chr08	38581539	38613435	+	31897	4093	3630		
Zm00004b025310	Zm00004b025310_T001	mRNA	chr08	38728158	38736681	+	8524	2800	1827		
Zm00004b025311	Zm00004b025311_T001	mRNA	chr08	38737874	38738341	-	468	468	468		
Zm00004b025312	Zm00004b025312_T001	mRNA	chr08	38800640	38801992	-	1353	1002	1002		
Zm00004b025313	Zm00004b025313_T001	mRNA	chr08	38879584	38880056	+	473	390	390		
Zm00004b025314	Zm00004b025314_T001	mRNA	chr08	38891089	38891730	+	642	642	642		
Zm00004b025315	Zm00004b025315_T001	mRNA	chr08	38907300	38907854	+	555	555	555		
Zm00004b025316	Zm00004b025316_T001	mRNA	chr08	38922277	38923672	+	1396	410	237		
Zm00004b025317	Zm00004b025317_T001	mRNA	chr08	38925921	38931267	-	5347	1089	315		
Zm00004b025318	Zm00004b025318_T001	mRNA	chr08	38974394	38975626	-	1233	1233	1233		
Zm00004b025319	Zm00004b025319_T001	mRNA	chr08	39129041	39130951	+	1911	1322	1089		
Zm00004b025320	Zm00004b025320_T001	mRNA	chr08	39236164	39239957	-	3794	1350	1068		
Zm00004b025321	Zm00004b025321_T001	mRNA	chr08	39584966	39587502	+	2537	603	396		
Zm00004b025322	Zm00004b025322_T001	mRNA	chr08	39607306	39607557	-	252	252	252		
Zm00004b025323	Zm00004b025323_T001	mRNA	chr08	39609193	39611243	-	2051	420	420		
Zm00004b025324	Zm00004b025324_T001	mRNA	chr08	39718480	39729125	+	10646	2011	1608		
Zm00004b025325	Zm00004b025325_T001	mRNA	chr08	39779017	39780195	+	1179	1179	1179		
Zm00004b025326	Zm00004b025326_T001	mRNA	chr08	39847377	39851281	-	3905	1116	627		
Zm00004b025327	Zm00004b025327_T001	mRNA	chr08	39877790	39890796	-	13007	1970	453		
Zm00004b025328	Zm00004b025328_T001	mRNA	chr08	39879344	39881365	+	2022	1433	270		
Zm00004b025329	Zm00004b025329_T001	mRNA	chr08	39895563	39900297	+	4735	3507	2601		
Zm00004b025330	Zm00004b025330_T001	mRNA	chr08	39930699	39978807	-	48109	714	714		
Zm00004b025331	Zm00004b025331_T001	mRNA	chr08	40065936	40068463	-	2528	1504	948		
Zm00004b025332	Zm00004b025332_T001	mRNA	chr08	40079465	40079935	+	471	471	471		
Zm00004b025333	Zm00004b025333_T001	mRNA	chr08	40125265	40139310	+	14046	1331	441		
Zm00004b025334	Zm00004b025334_T001	mRNA	chr08	40175301	40179434	-	4134	1782	1689		
Zm00004b025335	Zm00004b025335_T001	mRNA	chr08	40240433	40241467	+	1035	498	498		
Zm00004b025336	Zm00004b025336_T001	mRNA	chr08	40246315	40249158	-	2844	1314	1314		
Zm00004b025337	Zm00004b025337_T001	mRNA	chr08	40399184	40400758	-	1575	1575	1575		
Zm00004b025338	Zm00004b025338_T001	mRNA	chr08	40480397	40481835	-	1439	1021	681		
Zm00004b025339	Zm00004b025339_T001	mRNA	chr08	40498915	40500435	+	1521	745	309		
Zm00004b025340	Zm00004b025340_T001	mRNA	chr08	40543739	40546818	-	3080	2013	1512		
Zm00004b025341	Zm00004b025341_T001	mRNA	chr08	40838839	40841726	+	2888	2464	2325		
